antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.0205893778789056,0.06265608524335424,0.011321382984627338,0.549865229110512,8.77592698258841,1.0,0.010031333169138996,2.082362828591111,0.904678694914049,0.1574074074074074,0.5197762914945125,0.36527805299635435,60 CAKE CASES DOLLY GIRL DESIGN,PACK OF 72 RETROSPOT CAKE CASES,60 CAKE CASES DOLLY GIRL DESIGN → PACK OF 72 RETROSPOT CAKE CASES
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.027803984682834786,0.0507797325045785,0.012375825517509296,0.44510978043912175,8.765500692603863,1.0,0.010963946612753548,1.7106451583280797,0.9112528458876635,0.18692372170997487,0.41542522998903963,0.34441281371682864,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG APPLE DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG APPLE DESIGN"
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018036517009822964,0.07725178977745713,0.012209334591264775,0.676923076923077,8.762555260831123,1.0,0.010815981370904403,2.856125412593585,0.9021496758017614,0.14696058784235136,0.6498753186429858,0.4174845269672856,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.038736888839558246,0.06287807314501359,0.02131083855929852,0.5501432664756447,8.749365859333313,1.0,0.018875137629434515,2.08315638517446,0.9213980981660027,0.2653766413268832,0.519959227681194,0.4445332395926326,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.031633275986458737,0.03795993118375048,0.01048892835340474,0.3315789473684211,8.734972299168977,1.0,0.00928813137384218,1.439272543898326,0.9144445445093047,0.17746478873239435,0.30520456029025556,0.30394736842105263,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SKULLS,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SKULLS"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0307453243798213,0.05666241189855153,0.01520617126366613,0.49458483754512633,8.728623102571627,1.0,0.013464067029702117,1.8664607993150086,0.9135208895371556,0.2106072252113759,0.4642266259398536,0.3814745931114466,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT → LUNCH BAG SUKI DESIGN "
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",frozenset({'HEART OF WICKER SMALL'}),0.01959043232143848,0.06459847938287364,0.011043898107553138,0.5637393767705382,8.72682115981815,1.0,0.009778385969135113,2.1441346544015945,0.9031029140949853,0.15098634294385432,0.5336113811942051,0.36735078804162646,"HEART OF WICKER LARGE, WHITE HANGING HEART T-LIGHT HOLDER",HEART OF WICKER SMALL,"HEART OF WICKER LARGE, WHITE HANGING HEART T-LIGHT HOLDER → HEART OF WICKER SMALL"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.021643820411787557,0.05760586048060381,0.010877407181308618,0.5025641025641026,8.724183587767403,1.0,0.009630596282399938,1.8945036825389923,0.9049629494999543,0.15909090909090906,0.4721572677759004,0.3456943826886023,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.022254287141350797,0.06432099450579944,0.012486819468338975,0.5610972568578553,8.723392123659787,1.0,0.011055401587389668,2.1318595522907633,0.9055173370668886,0.16853932584269662,0.5309259472907292,0.37761506501218906,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK POLKADOT"
frozenset({'JUMBO BAG VINTAGE DOILY '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.03635051889672013,0.03729396747877241,0.011820855763360897,0.3251908396946565,8.719663304252999,1.0,0.010465200693790115,1.4266345052067966,0.9187123431675054,0.1912028725314183,0.2990496189806892,0.3210775627044711,JUMBO BAG VINTAGE DOILY ,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE DOILY  → JUMBO BAG 50'S CHRISTMAS 
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",frozenset({'JUMBO BAG VINTAGE DOILY '}),0.03729396747877241,0.03635051889672013,0.011820855763360897,0.3169642857142857,8.719663304252999,1.0,0.010465200693790115,1.4108332272361743,0.919612678086157,0.1912028725314183,0.29119900162898604,0.3210775627044711,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE DOILY ,JUMBO BAG 50'S CHRISTMAS  → JUMBO BAG VINTAGE DOILY 
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.022476275043010155,0.06287807314501359,0.012320328542094456,0.5481481481481482,8.717635905985421,1.0,0.01090706367591262,2.0739583627118554,0.9056455399421224,0.16869300911854107,0.5178302428924246,0.37204406524794875,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS → JUMBO SHOPPER VINTAGE RED PAISLEY"
frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.03052333647816194,0.037793440257505966,0.01004495255008602,0.3290909090909091,8.707619810439194,1.0,0.008891370656438854,1.4341832191283788,0.9130266748769486,0.17238095238095236,0.30273901781688145,0.29743825924442663,BOX OF 24 COCKTAIL PARASOLS,WOODLAND CHARLOTTE BAG,BOX OF 24 COCKTAIL PARASOLS → WOODLAND CHARLOTTE BAG
frozenset({'GINGERBREAD MAN COOKIE CUTTER'}),frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),0.033020700371829734,0.03518508241300849,0.01010044952550086,0.3058823529411765,8.69352384486918,1.0,0.008938613461582772,1.3899875931338015,0.9151921311012219,0.17382999044890168,0.2805691180700063,0.2964742994989794,GINGERBREAD MAN COOKIE CUTTER,SET OF 3 BUTTERFLY COOKIE CUTTERS,GINGERBREAD MAN COOKIE CUTTER → SET OF 3 BUTTERFLY COOKIE CUTTERS
"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT '})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.022309784116765638,0.06271158221876907,0.012153837615849936,0.544776119402985,8.687009642055209,1.0,0.010754755754928399,2.058961442339097,0.9050776763726818,0.16679360243716682,0.514318248299034,0.3692907145687491,"JUMBO BAG RED RETROSPOT, RECYCLING BAG RETROSPOT ",JUMBO STORAGE BAG SUKI,"JUMBO BAG RED RETROSPOT, RECYCLING BAG RETROSPOT  → JUMBO STORAGE BAG SUKI"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.023253232698817915,0.06432099450579944,0.012986292247072534,0.558472553699284,8.68258580250854,1.0,0.011490621194409792,2.1191865043355134,0.9058918512043512,0.17410714285714285,0.5281208152495491,0.38018537089623383,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI → JUMBO BAG PINK POLKADOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.031633275986458737,0.06432099450579944,0.017648038181919085,0.5578947368421053,8.673602470369193,1.0,0.015613354410993636,2.1164167981416444,0.913608067500219,0.22537207654145994,0.5275032777673723,0.41613459879206216,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT → JUMBO BAG PINK POLKADOT"
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.06265608524335424,0.04178922248737444,0.022698262944669517,0.3622674933569531,8.668921597342546,1.0,0.02007991385824709,1.502527733071881,0.9437788885655928,0.27766463000678887,0.3344548802733081,0.4527140919640011,PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES → 60 TEATIME FAIRY CAKE CASES
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.04178922248737444,0.06265608524335424,0.022698262944669517,0.5431606905710491,8.668921597342544,1.0,0.02007991385824709,2.0518022320109135,0.9232263076493028,0.27766463000678887,0.5126235928596645,0.4527140919640011,60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES → PACK OF 72 RETROSPOT CAKE CASES
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.023253232698817915,0.06748432210444531,0.013596758976635773,0.58472553699284,8.664613035422684,1.0,0.012027530331219125,2.2455406266565365,0.9056472634508349,0.17625899280575535,0.5546729423956427,0.39310290007536736,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND → LUNCH BAG  BLACK SKULL."
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.03646151284754981,0.06432099450579944,0.0203118930018314,0.5570776255707762,8.660898822398462,1.0,0.017966652234291013,2.112512393847731,0.9180105978573897,0.2524137931034483,0.5266299961542003,0.43643354962749337,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK POLKADOT"
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.018036517009822964,0.06432099450579944,0.01004495255008602,0.5569230769230769,8.658496050972323,1.0,0.008884825838593438,2.1117755332334385,0.9007529474360632,0.13891020721412123,0.5264648234327949,0.35654609411296206,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG SCANDINAVIAN BLUE PAISLEY",JUMBO BAG PINK POLKADOT,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO BAG PINK POLKADOT"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.028969421166546425,0.05666241189855153,0.014207225706199013,0.4904214559386973,8.655146145503807,1.0,0.012565748431597542,1.8512113571013384,0.9108485561810596,0.1989121989121989,0.45981316711138875,0.370578014942904,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT → LUNCH BAG SUKI DESIGN "
frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.03207725178977746,0.03918086464287696,0.010877407181308618,0.33910034602076117,8.654743817206935,1.0,0.009620592720817864,1.4538048697288404,0.9137675826021022,0.18014705882352938,0.3121497796423552,0.30836037131066385,HANGING HEART ZINC T-LIGHT HOLDER,DOTCOM POSTAGE,HANGING HEART ZINC T-LIGHT HOLDER → DOTCOM POSTAGE
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02025639602641656,0.06432099450579944,0.011265886009212498,0.5561643835616439,8.646700627607645,1.0,0.009962974471690061,2.108165660527057,0.9026330431540934,0.15367146101438303,0.5256539755277142,0.3656576878981645,"JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,"JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI → JUMBO BAG PINK POLKADOT"
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.04073477995449248,0.03524057938842333,0.012375825517509296,0.3038147138964578,8.62116114913429,1.0,0.010940308270653048,1.3857796765731845,0.9215452886260541,0.19458987783595116,0.2783845679763157,0.32749790812933127,SCOTTIE DOG HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,SCOTTIE DOG HOT WATER BOTTLE → HOT WATER BOTTLE I AM SO POORLY
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.03524057938842333,0.04073477995449248,0.012375825517509296,0.35118110236220473,8.621161149134288,1.0,0.010940308270653048,1.4784791619633428,0.9162971878682319,0.19458987783595116,0.3236292903363938,0.32749790812933127,HOT WATER BOTTLE I AM SO POORLY,SCOTTIE DOG HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY → SCOTTIE DOG HOT WATER BOTTLE
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.023253232698817915,0.05666241189855153,0.011321382984627338,0.4868735083532219,8.592530604325862,1.0,0.01000379873547405,1.8384113926256131,0.9046560271836007,0.1650485436893204,0.4560521088961469,0.34333881098366287,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN ,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND → LUNCH BAG SUKI DESIGN "
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.033686664076807815,0.05910427881680448,0.017093068427770686,0.5074135090609555,8.58505541762381,1.0,0.015102042441767006,1.9101127182548483,0.914318868014595,0.22580645161290322,0.47647068655003877,0.3983076934976139,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.028969421166546425,0.07725178977745713,0.019201953493534603,0.6628352490421455,8.58019278196151,1.0,0.01696401385960194,2.7367873053191323,0.9098091464730039,0.22066326530612243,0.6346080683521031,0.4556992337164751,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.028136966535323826,0.044619568233531276,0.010766413230478939,0.38264299802761337,8.575676842611399,1.0,0.009510953932271471,1.5475331594428101,0.908966693825265,0.17367949865711726,0.35381029227183064,0.3119682651829609,SUKI  SHOULDER BAG,CHARLOTTE BAG SUKI DESIGN,SUKI  SHOULDER BAG → CHARLOTTE BAG SUKI DESIGN
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.028081469559908985,0.06432099450579944,0.01548365614074033,0.5513833992094862,8.572370552507103,1.0,0.013677428091462648,2.0856985761236366,0.9088685169255731,0.20129870129870128,0.5205443339475523,0.3960540809679873,JUMBO BAG TOYS ,JUMBO BAG PINK POLKADOT,JUMBO BAG TOYS  → JUMBO BAG PINK POLKADOT
frozenset({'WOODEN BOX OF DOMINOES'}),frozenset({'VINTAGE SNAP CARDS'}),0.03013485765025806,0.0485598534879849,0.012542316443753816,0.41620626151012896,8.570995001315445,1.0,0.011078972171376003,1.6297539418171112,0.9107734602397826,0.18959731543624167,0.38641044249597606,0.33724598789792165,WOODEN BOX OF DOMINOES,VINTAGE SNAP CARDS,WOODEN BOX OF DOMINOES → VINTAGE SNAP CARDS
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.027082524002441866,0.06271158221876907,0.014540207558688052,0.5368852459016393,8.561181633541274,1.0,0.012841819628017132,2.0238794153860207,0.9077786307439689,0.19321533923303838,0.5058994165374883,0.38437182649064267,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SUKI"
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'DOTCOM POSTAGE'}),0.03879238581497308,0.03918086464287696,0.012986292247072534,0.3347639484978541,8.544067405074834,1.0,0.011466373029281813,1.4443281196013529,0.91859418487594,0.19982920580700259,0.3076365498748243,0.3331043538523265,DOLLY GIRL LUNCH BOX,DOTCOM POSTAGE,DOLLY GIRL LUNCH BOX → DOTCOM POSTAGE
frozenset({'DOTCOM POSTAGE'}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.03918086464287696,0.03879238581497308,0.012986292247072534,0.3314447592067989,8.544067405074834,1.0,0.011466373029281813,1.4377385076581122,0.9189655912927442,0.19982920580700259,0.3044632284149717,0.3331043538523265,DOTCOM POSTAGE,DOLLY GIRL LUNCH BOX,DOTCOM POSTAGE → DOLLY GIRL LUNCH BOX
frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.021976802264276597,0.06887174648981631,0.012930795271657695,0.5883838383838383,8.54318161469652,1.0,0.011417214517455615,2.26212753613517,0.9027879826377886,0.16595441595441596,0.5579382753509586,0.3880678257189135,SET OF TEA COFFEE SUGAR TINS PANTRY,SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF TEA COFFEE SUGAR TINS PANTRY → SET OF 3 CAKE TINS PANTRY DESIGN 
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.028192463510738664,0.06271158221876907,0.01509517731283645,0.5354330708661418,8.538025224723016,1.0,0.013327183319433117,2.017553034885023,0.9084894536879341,0.1991215226939971,0.5043500801667955,0.38807051773395584,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SUKI"
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0200344081247572,0.06748432210444531,0.011543370886286698,0.5761772853185596,8.537942848811781,1.0,0.010191362435223667,2.2002494099365704,0.9009252724849055,0.15193571950328708,0.5455060705918661,0.3736149584487535,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → LUNCH BAG  BLACK SKULL."
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'DOTCOM POSTAGE'}),0.034519118708030413,0.03918086464287696,0.011543370886286698,0.33440514469453375,8.534909776559212,1.0,0.010190881968595956,1.4435495222032138,0.9143983710719353,0.1857142857142857,0.3072631145526947,0.31451135421695525,JUMBO BAG SPACEBOY DESIGN,DOTCOM POSTAGE,JUMBO BAG SPACEBOY DESIGN → DOTCOM POSTAGE
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.028192463510738664,0.04523003496309451,0.010877407181308618,0.3858267716535433,8.530322206656683,1.0,0.009602261071022142,1.5545613533293203,0.9083806213936663,0.17391304347826086,0.3567317250886536,0.31315878459977775,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK VINTAGE PAISLEY,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT → JUMBO BAG PINK VINTAGE PAISLEY"
"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.026916033076197346,0.04523003496309451,0.01037793440257506,0.38556701030927837,8.52457909050661,1.0,0.009160521285470846,1.5539041377278495,0.9071079015925667,0.1680143755615454,0.3564596581471104,0.3075074315350073,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK VINTAGE PAISLEY,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT → JUMBO BAG PINK VINTAGE PAISLEY"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.033686664076807815,0.05760586048060381,0.016538098673622287,0.49093904448105435,8.522380195090673,1.0,0.014597549402756729,1.8512402675995907,0.9134323778864225,0.22123236822568668,0.459821603115489,0.38901480162395685,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.019368444419779123,0.06287807314501359,0.01037793440257506,0.5358166189111748,8.521517790079841,1.0,0.009160083937643058,2.0188614350147547,0.9000832251406505,0.14440154440154443,0.5046713049958818,0.3504325813002476,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01603862589488873,0.07725178977745713,0.010544425328819579,0.657439446366782,8.510345821898738,1.0,0.009305412772868355,2.693679118730453,0.8968806958173776,0.12743125419181756,0.6287605331137934,0.3969668496201726,"LUNCH BAG  BLACK SKULL., LUNCH BAG VINTAGE LEAF DESIGN",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022032299239691435,0.07725178977745713,0.014484710583273212,0.6574307304785895,8.51023299748111,1.0,0.012782676034094541,2.6936105842525704,0.9023758181061552,0.17081151832460734,0.6287510875379625,0.42246536523929473,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN → LUNCH BAG RED RETROSPOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.031633275986458737,0.06287807314501359,0.016926577501526166,0.5350877192982456,8.509925519889752,1.0,0.014937538060233211,2.0156962200277064,0.911318136508363,0.21816881258941345,0.5038934984031203,0.40214227094656324,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT → JUMBO SHOPPER VINTAGE RED PAISLEY"
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03795993118375048,0.06271158221876907,0.02025639602641656,0.5336257309941521,8.509205351135954,1.0,0.017875868680967976,2.009734413048157,0.9173008917741051,0.25189786059351277,0.502421815784453,0.4283172902758371,JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS → JUMBO STORAGE BAG SUKI
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.06271158221876907,0.03795993118375048,0.02025639602641656,0.3230088495575221,8.509205351135952,1.0,0.017875868680967976,1.421052650669754,0.9415247177988105,0.25189786059351277,0.2962963057500428,0.4283172902758371,JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI → JUMBO STORAGE BAG SKULLS
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.027914978633664465,0.0507797325045785,0.012042843665020257,0.43141153081510936,8.495742484980827,1.0,0.01062532851713175,1.6694328480776122,0.9076304692589158,0.18068276436303085,0.40099417526645553,0.3342850003802323,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG APPLE DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE → LUNCH BAG APPLE DESIGN"
